# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
#
# Results of Query: Database U09B8v20120403 12/01/15 19:26
# SELECT  u09b8Source.*,
# 2*DEGREES(ASIN(sqrt(power(0.22206278975386445-cx,
# 2)+power(-0.9743835349298852-cy,2)+power(-0.035564649081248456-cz,
# 2))/2))*60 as distance  FROM u09b8Source WHERE dec > 
# -2.054800766666667 and dec < -2.0214674333333336 and RA >= 
# 282.8218026096076 and RA <= 282.85515739039243 and ((cx * 
# 0.22206278975386445 + cy * -0.9743835349298852 + cz * 
# -0.035564649081248456 ) >= 0.9999999576920253)  and (pStar > 0.99) 
# and (priOrSec=0 OR priOrSec=frameSetID)
# Column Headers at start of file AND below
#
# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
      43864583577566,      33321,      43864500996256,    +282.8395454,      -2.0457404,      +0.2220799,      -0.9743748,      -0.0356973,      12137327519051,     +31.1019915,      -0.9149340,     +81.8995448,    +162.1749963,                   0,     +0.384540,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +12.077753,     +0.002035,    +12.430082,     +0.003457, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +12.486919,     +0.002053,    +12.478798,     +0.002339,    +12.426946,     +0.003741,     +2.995453,     +0.144705,   +133.631520,          0,          0,    -1,     +0.271911,         16,      22624, +0.000000E000, +0.000000E000,      +0.4608270
      43864583577496,      33321,      43864500996256,    +282.8398192,      -2.0217898,      +0.2220878,      -0.9743882,      -0.0352796,      12137327670875,     +31.1234374,      -0.9042618,     +81.9052576,    +162.0098608,                   0,     +2.366095,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.633722,     +0.066117,    +15.491612,     +0.063537, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.663260,     +0.028849,    +15.581822,     +0.034068,    +15.410355,     +0.055031,     +1.889752,     +0.163569,   +127.756190,          0,          0,    -1,     +1.673082,         16,      22554, +0.000000E000, +0.000000E000,      +0.9839408
      43864583577411,      33321,      43864500996256,    +282.8400781,      -2.0442768,      +0.2220891,      -0.9743736,      -0.0356718,      12137327523376,     +31.1035371,      -0.9147408,     +81.8993967,    +162.1639939,                   0,     -3.012029,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.715183,     +0.331372,    +18.593815,     +0.905353, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.921352,     +0.090921,    +16.975613,     +0.122330,    +18.813360,     +1.264419,     +2.277660,     +0.422333,   +128.800140,          0,          0,    -1,     -2.129826,          0,      22469, +0.000000E000, +0.000000E000,      +0.3808159
      43864583579691,      33321,      43864500996256,    +282.8289684,      -2.0245742,      +0.2219029,      -0.9744286,      -0.0353281,      12137327683928,     +31.1160157,      -0.8958785,     +81.9150694,    +162.0481770,                   0,     -4.973295,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.969358,     +0.128648,    +17.312450,     +0.228963, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.351019,     +0.053997,    +16.640688,     +0.089933,    +17.268154,     +0.304671,     +2.201225,     +0.126117,   +138.649750,          0,          0,    -1,     -3.516651,          0,      24749, +0.000000E000, +0.000000E000,      +0.9935903
      43864583579604,      33321,      43864500996256,    +282.8292066,      -2.0457764,      +0.2219040,      -0.9744148,      -0.0356979,      12137327532013,     +31.0972498,      -0.9057537,     +81.9095369,    +162.1936690,                   0,     -1.159280,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.757680,     +0.558609,    +18.757680,     +0.558609, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +18.111591,     +0.271250,    +18.675280,     +0.584460,    +19.198776,     +1.805632,     +1.065076,     +0.271604,   +131.367480,          0,          0,    -1,     -0.819734,          0,      24662, +0.000000E000, +0.000000E000,      +0.7207292
      43864583579553,      33321,      43864500996256,    +282.8295036,      -2.0501076,      +0.2219085,      -0.9744110,      -0.0357735,      12137327548013,     +31.0935295,      -0.9079919,     +81.9081602,    +162.2229216,                   0,     -4.297888,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.064566,     +0.411188,    +18.114916,     +0.415677, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.412134,     +0.142665,    +17.707157,     +0.239776, -9.999995E008, -9.999995E008,     +1.742816,     +0.144006,   +148.124310,          0,          0,    -1,     -3.039066,          0,      24611, +0.000000E000, +0.000000E000,      +0.8976718
      43864583579523,      33321,      43864500996256,    +282.8300216,      -2.0433999,      +0.2219182,      -0.9744131,      -0.0356565,      12137327539006,     +31.0997366,      -0.9053956,     +81.9093453,    +162.1758711,                   0,     -0.166839,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.947794,     +0.022884,    +14.892093,     +0.028318, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.872273,     +0.014309,    +14.893772,     +0.018376,    +14.861933,     +0.033472,     +4.042212,     +0.483476,   +151.764660,          0,          0,    -1,     -0.117973,          0,      24581, +0.000000E000, +0.000000E000,      +0.5975450
      43864583579506,      33321,      43864500996256,    +282.8299578,      -2.0249702,      +0.2219197,      -0.9744245,      -0.0353350,      12137327684132,     +31.1161139,      -0.8969392,     +81.9140131,    +162.0491548,                   0,     -2.412056,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.744719,     +0.438195,    +17.744719,     +0.432906, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.094412,     +0.106465,    +17.257019,     +0.158304, -9.999995E008, -9.999995E008,     +2.131423,     +0.291879,    +67.131240,          0,          0,    -1,     -1.705581,          0,      24564, +0.000000E000, +0.000000E000,      +0.9407259
      43864583579469,      33321,      43864500996256,    +282.8302327,      -2.0416977,      +0.2219220,      -0.9744133,      -0.0356268,      12137327539871,     +31.1013482,      -0.9048076,     +81.9095682,    +162.1637867,                   0,     -1.428193,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.787203,     +0.233629,    +16.749811,     +0.223499, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.483927,     +0.061031,    +16.347502,     +0.068849, -9.999995E008, -9.999995E008,     +1.252347,     +0.176675,   +114.919914,          0,          0,    -1,     -1.009885,         16,      24527, +0.000000E000, +0.000000E000,      +0.5387684
      43864583579407,      33321,      43864500996256,    +282.8305381,      -2.0346249,      +0.2219282,      -0.9744164,      -0.0355034,      12137327708341,     +31.1077835,      -0.9018557,     +81.9110435,    +162.1145843,                   0,     -0.229963,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.735912,     +0.018233,    +15.063398,     +0.040015, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.622546,     +0.011477,    +14.610456,     +0.014236,    +14.951950,     +0.036296,     +3.161182,     +0.101586,   +161.035020,          0,          0,    -1,     -0.162608,          0,      24465, +0.000000E000, +0.000000E000,      +0.5206810
      43864583577537,      33321,      43864500996256,    +282.8401498,      -2.0362645,      +0.2220914,      -0.9743782,      -0.0355320,      12137327734151,     +31.1107024,      -0.9111529,     +81.9013329,    +162.1088099,                   0,     +1.316559,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.278273,     +0.007207,    +13.412313,     +0.008488, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.573574,     +0.004713,    +13.553917,     +0.005630,    +13.677320,     +0.011350,     +2.518765,     +0.177888,   +113.492355,          0,          0,    -1,     +0.930948,         16,      22595, +0.000000E000, +0.000000E000,      +0.1503604
      43864583577449,      33321,      43864500996256,    +282.8404773,      -2.0256065,      +0.2220985,      -0.9743834,      -0.0353461,      12137327697115,     +31.1203395,      -0.9065867,     +81.9036724,    +162.0349536,                   0,     -1.599177,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.561787,     +0.149601,    +16.422728,     +0.125070, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.148298,     +0.044834,    +16.288155,     +0.065017,    +17.060238,     +0.251213,     +1.476132,     +0.266418,   +135.528020,          0,          0,    -1,     -1.130789,         16,      22507, +0.000000E000, +0.000000E000,      +0.7611387
      43864583577301,      33321,      43864500996256,    +282.8408703,      -2.0304726,      +0.2221045,      -0.9743789,      -0.0354310,      12137327751825,     +31.1161866,      -0.9091541,     +81.9020809,    +162.0677205,                   0,     -4.154719,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.205997,     +0.224021,    +17.169064,     +0.212390, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.797613,     +0.081011,    +16.947546,     +0.118949, -9.999995E008, -9.999995E008,     +1.125106,     +0.320647,   +141.405530,          0,          0,    -1,     -2.937830,         16,      22359, +0.000000E000, +0.000000E000,      +0.4815129
      43864583575934,      33321,      43864500996256,    +282.8475430,      -2.0429819,      +0.2222162,      -0.9743455,      -0.0356492,      12137546418567,     +31.1080903,      -0.9207910,     +81.8924990,    +162.1418399,                   0,     -3.063891,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.271750,     +0.074092,    +16.373814,     +0.107680, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.036100,     +0.040420,    +16.115038,     +0.055399,    +16.401493,     +0.136793,     +2.428379,     +0.128790,   +121.767950,          0,          0,    -1,     -2.166498,          0,      20992, +0.000000E000, +0.000000E000,      +0.6163843
      43864583575928,      33321,      43864500996256,    +282.8483713,      -2.0305544,      +0.2222320,      -0.9743498,      -0.0354324,      12137327603266,     +31.1195308,      -0.9158638,     +81.8948004,    +162.0550340,                   0,     -4.277603,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.230598,     +0.259495,    +17.557993,     +0.309913, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.834032,     +0.083728,    +16.967000,     +0.121056, -9.999995E008, -9.999995E008,     +0.916251,     +0.115942,    +62.455740,          0,          0,    -1,     -3.024722,         16,      20986, +0.000000E000, +0.000000E000,      +0.7473934
      43864583576048,      33321,      43864500996256,    +282.8468430,      -2.0348289,      +0.2222055,      -0.9743531,      -0.0355070,      12137327724379,     +31.1150294,      -0.9164525,     +81.8952142,    +162.0870956,                   0,     -0.287926,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.058397,     +0.177868,    +17.119540,     +0.188155, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.612455,     +0.068371,    +16.739458,     +0.098229,    +16.406906,     +0.137630,     +0.707107,     +0.408424,    +90.123790,          0,          0,    -1,     -0.203594,         16,      21106, +0.000000E000, +0.000000E000,      +0.5392523
      43864583575442,      33321,      43864500996256,    +282.8500774,      -2.0326021,      +0.2222608,      -0.9743419,      -0.0354682,      12137327606994,     +31.1184851,      -0.9183147,     +81.8926391,    +162.0660869,                   0,     +0.059216,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.386932,     +0.032635,    +15.390703,     +0.049692, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.290710,     +0.020646,    +15.292967,     +0.026212,    +15.332871,     +0.051257,     +2.902322,     +0.171593,   +101.370544,          0,          0,    -1,     +0.041872,          0,      20500, +0.000000E000, +0.000000E000,      +0.7705557
      43864583575451,      33321,      43864500996256,    +282.8507324,      -2.0397922,      +0.2222709,      -0.9743350,      -0.0355936,      12137546598750,     +31.1123827,      -0.9221743,     +81.8902111,    +162.1142920,                   0,     -0.772657,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.562737,     +0.008127,    +13.618366,     +0.009748, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.687354,     +0.005158,    +13.702410,     +0.006377,    +13.681867,     +0.011363,     +2.410527,     +0.150362,   +129.712270,          0,          0,    -1,     -0.546351,         16,      20509, +0.000000E000, +0.000000E000,      +0.7413811
      43864583576682,      33321,      43864500996256,    +282.8440275,      -2.0251488,      +0.2221589,      -0.9743699,      -0.0353382,      12137327700481,     +31.1223642,      -0.9095361,     +81.9003495,    +162.0255465,                   0,     -6.124695,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +19.536442,     +1.507389,    +19.393562,     +1.321561, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.254383,     +0.122747, -9.999995E008, -9.999995E008,    +14.132389,     +0.017099,     +0.802802,     +0.169077,   +139.340930,          0,          0,    -1,     -4.330813,         16,      21740, +0.000000E000, +0.000000E000,      +0.8471562
      43864583576750,      33321,      43864500996256,    +282.8434357,      -2.0483024,      +0.2221457,      -0.9743582,      -0.0357420,      12137546429402,     +31.1014830,      -0.9195622,     +81.8951383,    +162.1856659,                   0,     -1.692489,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.993792,     +0.111104,    +15.983788,     +0.109322, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.928004,     +0.036829,    +15.778575,     +0.040957, -9.999995E008, -9.999995E008,     +1.785968,     +0.201825,   +115.794106,          0,          0,    -1,     -1.196770,         16,      21808, +0.000000E000, +0.000000E000,      +0.6786128
      43864583576782,      33321,      43864500996256,    +282.8477177,      -2.0413494,      +0.2222194,      -0.9743458,      -0.0356207,      12137546596662,     +31.1096232,      -0.9202024,     +81.8927386,    +162.1303230,                   0,     +2.199200,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.771194,     +0.315616,    +15.532184,     +0.054955, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.031029,     +0.016382,    +15.191078,     +0.023901,    +13.128610,     +0.006919,     +1.592692,     +0.117826,   +138.725220,          0,          0,    -1,     +1.555069,         16,      21840, +0.000000E000, +0.000000E000,      +0.5865449
      43864583576855,      33321,      43864500996256,    +282.8428833,      -2.0496268,      +0.2221361,      -0.9743595,      -0.0357651,      12137546428445,     +31.1000523,      -0.9196745,     +81.8953399,    +162.1957427,                   0,     -2.644715,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.564297,     +0.091009,    +16.484516,     +0.111760, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.321503,     +0.052658,    +16.483511,     +0.078013,    +16.615920,     +0.167493,     +2.235646,     +0.148240,   +138.053190,          0,          0,    -1,     -1.870096,          0,      21913, +0.000000E000, +0.000000E000,      +0.7383849
      43864583580783,      33321,      43864500996256,    +282.8234944,      -2.0335959,      +0.2218086,      -0.9744443,      -0.0354855,      12137329703349,     +31.1054909,      -0.8951211,     +81.9181165,    +162.1200130,                   0,     -3.157552,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.544123,     +0.214854,    +17.648878,     +0.311609, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.190126,     +0.116512,    +17.350899,     +0.172998, -9.999995E008, -9.999995E008,     +1.752124,     +0.110943,    +88.786560,          0,          0,    -1,     -2.232727,          0,      25841, +0.000000E000, +0.000000E000,      +0.9389167
      43864583580742,      33321,      43864500996256,    +282.8238422,      -2.0371233,      +0.2218140,      -0.9744408,      -0.0355470,      12137329692447,     +31.1025092,      -0.8970381,     +81.9168972,    +162.1436845,                   0,     -1.313501,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.494402,     +0.092765,    +16.285740,     +0.098668, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.306970,     +0.052006,    +16.389470,     +0.071629,    +16.077175,     +0.102136,     +2.325255,     +0.175495,   +122.334050,          0,          0,    -1,     -0.928785,          0,      25800, +0.000000E000, +0.000000E000,      +0.8798045
      43864583580704,      33321,      43864500996256,    +282.8239868,      -2.0458143,      +0.2218152,      -0.9744350,      -0.0356986,      12137329620844,     +31.0948383,      -0.9011279,     +81.9145763,    +162.2032494,                   0,     +1.781204,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.789129,     +0.102882,    +15.863543,     +0.115208, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.619499,     +0.027910,    +15.307972,     +0.026741, -9.999995E008, -9.999995E008,     +1.669738,     +0.162733,   +133.706250,          0,          0,    -1,     +1.259502,         16,      25762, +0.000000E000, +0.000000E000,      +0.9836532
      43864583580541,      33321,      43864500996256,    +282.8246816,      -2.0448182,      +0.2218272,      -0.9744329,      -0.0356812,      12137329620075,     +31.0960415,      -0.9012919,     +81.9141547,    +162.1951540,                   0,     -0.155119,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.958145,     +0.162079,    +17.228130,     +0.246904, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.896223,     +0.089049,    +16.898148,     +0.114186,    +17.344656,     +0.327774,     +2.383894,     +0.359068,   +127.215530,          0,          0,    -1,     -0.109686,          0,      25599, +0.000000E000, +0.000000E000,      +0.9194540
      43864583580458,      33321,      43864500996256,    +282.8256584,      -2.0326557,      +0.2218455,      -0.9744365,      -0.0354691,      12137327650025,     +31.1073136,      -0.8966175,     +81.9162576,    +162.1096939,                   0,     +3.493942,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.754080,     +0.010683,    +13.852841,     +0.014257, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.111640,     +0.007398,    +14.061673,     +0.008767,    +14.020681,     +0.015540,     +2.820563,     +0.132868,   +172.975750,          0,          0,    -1,     +2.470590,         16,      25516, +0.000000E000, +0.000000E000,      +0.8361329
      43864583580447,      33321,      43864500996256,    +282.8251001,      -2.0345738,      +0.2218357,      -0.9744375,      -0.0355026,      12137329689786,     +31.1053518,      -0.8969951,     +81.9163183,    +162.1238931,                   0,     -5.398678,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +19.030478,     +0.839014,    +18.261147,     +0.505608, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.618920,     +0.172555,    +18.373459,     +0.442775, -9.999995E008, -9.999995E008,     +1.433630,     +0.128770,   +142.682900,          0,          0,    -1,     -3.817442,          0,      25505, +0.000000E000, +0.000000E000,      +0.8302403
      43864583579893,      33321,      43864500996256,    +282.8287082,      -2.0286509,      +0.2218979,      -0.9744271,      -0.0353992,      12137327651833,     +31.1122681,      -0.8975051,     +81.9143058,    +162.0767090,                   0,     +0.161893,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.494404,     +0.073012,    +15.616591,     +0.053283, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.712307,     +0.030271,    +16.001892,     +0.050152,    +15.379942,     +0.053729,     +1.670689,     +0.123416,   +123.252070,          0,          0,    -1,     +0.114475,         16,      24951, +0.000000E000, +0.000000E000,      +0.8167486
      43864583579722,      33321,      43864500996256,    +282.8287882,      -2.0309206,      +0.2218990,      -0.9744254,      -0.0354388,      12137327656630,     +31.1102840,      -0.8986107,     +81.9136622,    +162.0921932,                   0,     -4.875645,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.685010,     +0.300668,    +17.899210,     +0.386759, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.893608,     +0.088650,    +17.141900,     +0.142515, -9.999995E008, -9.999995E008,     +2.033697,     +0.177564,   +107.859500,          0,          0,    -1,     -3.447601,          0,      24780, +0.000000E000, +0.000000E000,      +0.7246061
      43864583579711,      33321,      43864500996256,    +282.8293203,      -2.0271955,      +0.2219085,      -0.9744256,      -0.0353739,      12137327683441,     +31.1138425,      -0.8973863,     +81.9140761,    +162.0656050,                   0,     +2.080573,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.236514,     +0.022453,    +14.241024,     +0.016175, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.224423,     +0.008132,    +14.270964,     +0.010525,    +14.153020,     +0.017499,     +1.869507,     +0.173772,   +123.207550,          0,          0,    -1,     +1.471187,         16,      24769, +0.000000E000, +0.000000E000,      +0.8558095
      43864583579709,      33321,      43864500996256,    +282.8290869,      -2.0257859,      +0.2219047,      -0.9744274,      -0.0353493,      12137327684769,     +31.1149910,      -0.8965362,     +81.9146531,    +162.0563116,                   0,     -0.354653,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.197416,     +0.010482,    +14.250790,     +0.018124, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.119472,     +0.007436,    +14.108150,     +0.009118,    +14.195305,     +0.018185,     +3.179660,     +0.118836,    +81.452310,          0,          0,    -1,     -0.250778,          0,      24767, +0.000000E000, +0.000000E000,      +0.9306756
      43864583579616,      33321,      43864500996256,    +282.8293802,      -2.0482261,      +0.2219066,      -0.9744127,      -0.0357407,      12137327550431,     +31.0951481,      -0.9070247,     +81.9087530,    +162.2102055,                   0,     -2.287682,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.648746,     +0.063908,    +15.580352,     +0.055691, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.496315,     +0.024944,    +15.576927,     +0.034082,    +16.153763,     +0.109457,     +1.915400,     +0.187454,   +149.784600,          0,          0,    -1,     -1.617636,         16,      24674, +0.000000E000, +0.000000E000,      +0.8150948
      43864583579605,      33321,      43864500996256,    +282.8292591,      -2.0394421,      +0.2219058,      -0.9744185,      -0.0355875,      12137327528889,     +31.1029126,      -0.9029135,     +81.9110755,    +162.1500032,                   0,     -4.323626,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.649467,     +0.252772,    +17.902323,     +0.386868, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.293795,     +0.127923,    +17.426361,     +0.185127, -9.999995E008, -9.999995E008,     +1.812730,     +0.109466,   +174.712520,          0,          0,    -1,     -3.057265,          0,      24663, +0.000000E000, +0.000000E000,      +0.5584472
      43864583579595,      33321,      43864500996256,    +282.8294154,      -2.0432564,      +0.2219079,      -0.9744156,      -0.0356540,      12137327541572,     +31.0995883,      -0.9047910,     +81.9099677,    +162.1759644,                   0,     -1.723911,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.594942,     +0.094332,    +16.757965,     +0.152054, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.502258,     +0.062062,    +16.496769,     +0.078934,    +16.886986,     +0.214839,     +2.270428,     +0.145214,   +110.363174,          0,          0,    -1,     -1.218989,          0,      24653, +0.000000E000, +0.000000E000,      +0.6244063
      43864583577359,      33321,      43864500996256,    +282.8401928,      -2.0524773,      +0.2220899,      -0.9743682,      -0.0358148,      12137546439197,     +31.0962892,      -0.9185804,     +81.8972253,    +162.2201111,                   0,     -4.862459,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.319216,     +0.588987,    +18.319216,     +0.560504, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.701140,     +0.186206,    +18.072332,     +0.335870, -9.999995E008, -9.999995E008,     +1.597973,     +0.234702,     +8.769461,          0,          0,    -1,     -3.438278,          0,      22417, +0.000000E000, +0.000000E000,      +0.8666983
      43864583577353,      33321,      43864500996256,    +282.8405161,      -2.0501983,      +0.2220957,      -0.9743683,      -0.0357751,      12137546421857,     +31.0984652,      -0.9178293,     +81.8974860,    +162.2038852,                   0,     +1.122861,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.611541,     +0.008654,    +14.028578,     +0.014353, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.075243,     +0.007175,    +14.084869,     +0.008953,    +13.550812,     +0.010165,     +2.386653,     +0.183152,   +131.448240,          0,          0,    -1,     +0.793983,         16,      22411, +0.000000E000, +0.000000E000,      +0.7340749
      43864583577348,      33321,      43864500996256,    +282.8402110,      -2.0333919,      +0.2220929,      -0.9743797,      -0.0354819,      12137327753794,     +31.1132875,      -0.9098982,     +81.9019909,    +162.0889560,                   0,     -4.923367,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +19.279207,     +0.820950,    +19.279207,     +0.820950, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +18.457638,     +0.371360,    +19.842910,     +1.705566,    +17.458067,     +0.362106,     +0.947689,     +0.308720,   +161.985050,          0,          0,    -1,     -3.481346,          0,      22406, +0.000000E000, +0.000000E000,      +0.3028711
      43864583577248,      33321,      43864500996256,    +282.8412289,      -2.0460320,      +0.2221084,      -0.9743681,      -0.0357024,      12137546423204,     +31.1024988,      -0.9165645,     +81.8978430,    +162.1740032,                   0,     -1.347872,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.583276,     +0.039592,    +14.685519,     +0.024199, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.541108,     +0.010687,    +15.119018,     +0.022478,    +13.634301,     +0.010936,     +1.728363,     +0.180884,   +120.079680,          0,          0,    -1,     -0.953089,         16,      22306, +0.000000E000, +0.000000E000,      +0.5017240
      43864583575785,      33321,      43864500996256,    +282.8482490,      -2.0313137,      +0.2222299,      -0.9743498,      -0.0354457,      12137327601620,     +31.1187992,      -0.9161011,     +81.8947297,    +162.0604657,                   0,     -2.491328,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.494404,     +0.097152,    +16.627270,     +0.132693, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.266232,     +0.049889,    +16.289915,     +0.065098,    +16.864582,     +0.209746,     +2.408998,     +0.046942,   +134.649610,          0,          0,    -1,     -1.761635,          0,      20843, +0.000000E000, +0.000000E000,      +0.7145566
      43864583575094,      33321,      43864500996256,    +282.8514275,      -2.0367985,      +0.2222832,      -0.9743341,      -0.0355414,      12137546534830,     +31.1153644,      -0.9214282,     +81.8902861,    +162.0925132,                   0,     -1.083307,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.472591,     +0.270469,    +17.474129,     +0.277922, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.231106,     +0.120294,    +17.184818,     +0.147691,    +17.607224,     +0.414954,     +1.901850,     +0.174701,   +118.906960,          0,          0,    -1,     -0.766014,          0,      20152, +0.000000E000, +0.000000E000,      +0.7804831
